f_property_type,f_neighbourhood_cleansed,f_host_response_time,p_host_response_rate,p_host_acceptance_rate,n_accommodates,n_bathrooms,n_bedrooms,n_beds,n_review_scores_rating,n_number_of_reviews,n_reviews_per_month,n_minimum_nights,n_availability_365,n_days_sincefirst,n_days_sincelast,d_baking_sheet,d_bathtub,d_bed_linens,d_bidet,d_building_staff,d_carbon_monoxide_alarm,d_cleaning_before_checkout,d_cleaning_products,d_cooking_basics,d_dining_table,d_dishes_and_silverware,d_drying_rack_for_clothing,d_elevator,d_essentials,d_ethernet_connection,d_ev_charger,d_extra_pillows_and_blankets,d_fire_extinguisher,d_first_aid_kit,d_freezer,d_hangers,d_host_greets_you,d_hot_tub,d_hot_water,d_hot_water_kettle,d_keypad,d_laundromat_nearby,d_lock_on_bedroom_door,d_lockbox,d_long_term_stays_allowed,d_luggage_dropoff_allowed,d_microwave,d_mini_fridge,d_mosquito_net,d_outdoor_dining_area,d_outdoor_furniture,d_private_entrance,d_roomdarkening_shades,d_safe,d_security_cameras_on_property,d_single_level_home,d_smart_lock,d_smoke_alarm,d_toaster,d_window_guards,d_wine_glasses,d_have_kitchen,d_have_stove,d_have_oven,d_have_frige,d_have_o_machineee_machinecoffee,d_have_gril,d_have_freeon_premises,d_have_freestreet,d_have_paidon_premisvalet,d_have_paidoff_premisesselfparkingparking,d_have_wifiinternet,d_have_cable,d_have_tv,d_have_sound_system,d_have_toiletriesshampooconditionerbody_soapgel,d_have_washerdryer,d_have_iron,d_have_heating,d_have_air_condfan,d_have_balconyterrace,d_have_garden,d_have_breakfast,d_have_workoffice,d_have_fitnessgym,d_have_childrenbabycribhighcornerchang,d_have_fireplace,d_have_clothing_storage,d_f_property_type,d_host_is_superhost,d_host_identity_verified,price,id,neighbourhood_cleansed,property_type
condo,VIALE MONZA,within an hour,100,92,3,1,1,2,4.9,10,1.2,1,304,249,17,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,condo,1,0,69,46938284,VIALE MONZA,condo
condo,TORTONA,NA,NA,NA,2,1,1,2,5,8,0.66,2,95,360,95,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,condo,0,1,70,46961948,TORTONA,condo
condo,BUENOS AIRES - VENEZIA,NA,NA,NA,2,1,1,1,NA,0,NA,1,37,NA,NA,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,condo,0,0,92,47009155,BUENOS AIRES - VENEZIA,condo
condo,LODI - CORVETTO,within a day,70,49,4,1,2,3,NA,0,NA,1,179,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,condo,0,1,106,47019521,LODI - CORVETTO,condo
condo,LORETO,NA,NA,NA,2,1,1,1,4.9,10,1.07,1,105,280,148,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,condo,1,1,49,47116007,LORETO,condo
condo,EX OM - MORIVIONE,NA,NA,100,5,2,2,2,4.5,2,0.17,1,257,346,206,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,condo,0,0,40,47136561,EX OM - MORIVIONE,condo
condo,ISOLA,within an hour,100,99,3,1,2,2,NA,0,NA,1,0,NA,NA,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,condo,0,1,106,47150037,ISOLA,condo
condo,WASHINGTON,within a day,94,61,2,1,1,2,4.9,10,1.02,7,2,292,116,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,condo,0,1,35,47173498,WASHINGTON,condo
condo,LORETO,NA,NA,100,2,1.5,1,1,NA,0,NA,2,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,condo,0,0,60,47188895,LORETO,condo
condo,TICINESE,NA,NA,100,4,1,1,1,3.7,10,1.45,1,337,206,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,condo,0,0,59,47215833,TICINESE,condo
condo,NA,NA,NA,100,2,1,NA,1,5,2,0.17,2,0,343,290,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,condo,0,0,40,47261251,BICOCCA,condo
loft,TICINESE,within an hour,100,100,2,1,1,2,5,1,0.22,20,102,137,137,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,loft,1,0,35,47261269,TICINESE,loft
condo,MAGENTA - S. VITTORE,NA,NA,NA,2,1,1,2,5,1,0.61,3,362,48,48,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,condo,0,0,170,47283718,MAGENTA - S. VITTORE,condo
condo,CENTRALE,within an hour,100,99,4,1,2,3,4.43,7,0.65,1,277,323,115,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,condo,0,1,95,47287307,CENTRALE,condo
condo,BRERA,within an hour,100,100,4,2,1,1,5,5,0.43,1,79,346,300,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,condo,1,1,141,47304978,BRERA,condo
condo,DERGANO,within an hour,100,94,3,1,1,1,4.8,5,0.57,6,20,264,8,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,condo,0,1,38,47353013,DERGANO,condo
condo,NA,NA,NA,100,2,1,NA,1,5,1,0.14,1,229,221,221,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,condo,0,0,65,47354857,QUINTO ROMANO,condo
condo,XXII MARZO,within an hour,100,96,6,1,2,5,4,2,1.87,1,132,31,7,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,condo,0,1,169,47400183,XXII MARZO,condo
condo,SARPI,NA,NA,NA,3,1,1,1,5,2,0.24,2,20,245,95,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,condo,1,1,84,47420750,SARPI,condo
loft,CENTRALE,within an hour,100,100,4,1,1,2,4.8,5,0.55,1,324,271,45,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,loft,1,1,109,47437616,CENTRALE,loft
condo,XXII MARZO,within an hour,100,99,2,1,NA,2,NA,0,NA,1,259,NA,NA,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,condo,0,1,158,47440197,XXII MARZO,condo
condo,VIALE MONZA,within an hour,100,99,6,2,2,4,4.33,3,0.37,1,128,242,77,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,condo,0,1,210,47442823,VIALE MONZA,condo
condo,CITTA' STUDI,within an hour,96,100,2,1,2,2,4.62,26,2.78,1,167,280,2,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,condo,1,1,55,47470283,CITTA' STUDI,condo
condo,S. CRISTOFORO,within an hour,100,100,2,1,NA,2,5,1,0.2,2,75,149,149,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,condo,0,1,37,47485196,S. CRISTOFORO,condo
condo,DUOMO,within an hour,100,99,4,1,1,1,4.67,3,0.31,1,144,285,151,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,condo,0,1,159,47524722,DUOMO,condo
condo,DUOMO,within an hour,100,99,2,1,1,1,4.25,4,0.5,1,296,240,110,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,condo,0,1,112,47524897,DUOMO,condo
condo,DUOMO,within an hour,100,99,6,2,2,2,NA,0,NA,1,144,NA,NA,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,condo,0,1,252,47524969,DUOMO,condo
condo,DUOMO,within an hour,100,100,2,1.5,1,3,5,4,0.45,1,179,267,61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,condo,0,1,400,47560208,DUOMO,condo
loft,S. CRISTOFORO,within an hour,100,94,5,2,2,3,5,3,0.45,6,146,197,79,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,loft,1,1,120,47571188,S. CRISTOFORO,loft
condo,VILLAPIZZONE,within an hour,100,96,2,1,1,1,4.68,34,3.05,1,31,333,10,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,condo,0,1,46,47578412,VILLAPIZZONE,condo
condo,LORETO,within a few hours,100,83,2,1,1,1,NA,0,NA,29,328,NA,NA,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,condo,0,1,99,47712812,LORETO,condo
condo,TORTONA,within an hour,94,98,3,1,1,2,4.58,12,1.37,2,84,262,19,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,condo,0,1,99,47724507,TORTONA,condo
condo,SELINUNTE,within an hour,86,100,4,1,2,2,5,1,0.09,2,0,327,327,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,condo,0,1,100,47745039,SELINUNTE,condo
condo,BANDE NERE,within an hour,100,92,2,1,1,1,4.78,23,2.29,2,219,300,47,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,condo,1,1,47,47753035,BANDE NERE,condo
condo,BRUZZANO,NA,NA,NA,4,1,2,2,NA,0,NA,30,42,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,condo,0,1,45,47757018,BRUZZANO,condo
condo,AFFORI,within a few hours,100,41,2,1,1,1,NA,0,NA,30,83,NA,NA,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,condo,0,1,40,47763436,AFFORI,condo
condo,WASHINGTON,within an hour,100,50,2,1,1,1,NA,0,NA,3,173,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,condo,0,1,200,47781768,WASHINGTON,condo
condo,LORETO,within a day,100,92,2,1,1,1,4.75,4,0.39,2,0,303,31,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,condo,0,1,50,47794968,LORETO,condo
condo,UMBRIA - MOLISE,within an hour,100,99,6,2,3,4,4,1,0.09,1,73,319,319,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,condo,0,1,236,47808279,UMBRIA - MOLISE,condo
condo,GARIBALDI REPUBBLICA,NA,NA,NA,2,1,1,NA,5,5,2.21,5,134,67,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,condo,1,1,53,47809588,GARIBALDI REPUBBLICA,condo
condo,DUOMO,NA,NA,NA,4,1,1,2,4.8,20,2.27,2,18,263,33,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,condo,0,1,109,47841146,DUOMO,condo
condo,DERGANO,within an hour,90,100,4,1,1,2,4.83,6,2.07,3,78,86,17,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,condo,0,1,70,47853496,DERGANO,condo
condo,GHISOLFA,within a day,100,67,2,1,1,2,3,1,0.11,30,164,284,284,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,condo,0,1,67,47855111,GHISOLFA,condo
condo,CITTA' STUDI,within a few hours,90,70,3,1.5,2,3,5,1,0.23,60,154,129,129,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,condo,0,1,90,47858535,CITTA' STUDI,condo
condo,ISOLA,within a day,82,100,2,1,1,1,5,1,0.1,28,227,285,285,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,condo,0,1,65,47877588,ISOLA,condo
condo,BANDE NERE,within a few hours,90,100,2,1,NA,1,NA,0,NA,3,196,NA,NA,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,condo,0,1,65,47887040,BANDE NERE,condo
condo,GHISOLFA,within a day,100,67,2,1,1,1,4,2,0.21,30,0,288,138,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,condo,0,1,46,47898722,GHISOLFA,condo
condo,LAMBRATE,within a day,80,57,4,1,2,3,5,3,0.9,3,73,99,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,condo,0,1,110,47899452,LAMBRATE,condo
condo,GHISOLFA,within a few hours,96,77,3,1,1,2,5,1,0.53,2,348,56,56,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,condo,0,1,60,47930915,GHISOLFA,condo
condo,PADOVA,within a few hours,100,NA,3,1,1,2,NA,0,NA,1,268,NA,NA,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,condo,0,1,50,47953858,PADOVA,condo
condo,BRERA,within a few hours,100,47,2,1,1,1,5,6,0.89,3,341,202,53,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,condo,0,1,220,47953953,BRERA,condo
condo,S. CRISTOFORO,within a day,100,NA,4,2,2,4,NA,0,NA,3,167,NA,NA,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,condo,0,1,90,47960742,S. CRISTOFORO,condo
condo,PORTA ROMANA,within an hour,88,27,2,1,1,4,NA,0,NA,30,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,condo,0,1,30,47974130,PORTA ROMANA,condo
condo,CITTA' STUDI,NA,NA,NA,6,1,2,6,NA,0,NA,15,348,NA,NA,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,condo,0,1,176,47976564,CITTA' STUDI,condo
loft,MECENATE,within an hour,100,80,4,1,1,2,5,2,1.05,3,270,56,43,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,loft,0,0,150,47976799,MECENATE,loft
condo,SARPI,NA,NA,NA,4,1,1,1,4.25,4,2,3,361,59,15,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,condo,0,1,130,47977072,SARPI,condo
condo,WASHINGTON,within a few hours,100,81,2,1,NA,NA,NA,0,NA,30,199,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,condo,0,1,95,47985633,WASHINGTON,condo
loft,LAMBRATE,NA,NA,NA,2,1,1,1,4.75,12,1.18,1,362,304,52,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,loft,0,1,80,48023470,LAMBRATE,loft
condo,EX OM - MORIVIONE,within an hour,100,100,2,1,1,2,4.7,10,1.15,3,167,259,125,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,condo,0,1,37,48037869,EX OM - MORIVIONE,condo
condo,WASHINGTON,NA,NA,100,2,1,NA,NA,4.5,2,0.39,2,99,152,80,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,condo,0,1,69,48050088,WASHINGTON,condo
